sample_id,circuit_name,implementation_id,config_hash,white_space_ratio,white_space_clustering,routing_congestion,routing_overflow,signal_activity,avg_transition_probability,cc0_average,cc1_average,observability_average,observability_variance,critical_path_delay,average_path_delay,vulnerability_score,vulnerability_label,white_space_ratio_normalized,white_space_clustering_normalized,routing_congestion_normalized,routing_overflow_normalized,signal_activity_normalized,avg_transition_probability_normalized,cc0_average_normalized,cc1_average_normalized,observability_average_normalized,observability_variance_normalized,critical_path_delay_normalized,average_path_delay_normalized,vulnerability_score_normalized
4604,s27,205,,0.05,0.0,0.8134510175516355,0.0,0.3673843978289648,0.0,0.5951220564198154,0.5404649564089934,0.8972692849800528,0.0,0.5,0.0,0.39760808022041616,High,0.0,0.0,0.7959376190717755,0.0,0.6684567555335738,0.0,0.49177279101442406,0.40079775592651873,0.9954674714434568,0.0,0.6000000000000001,0.0,0.6906404112464749
4605,s27,206,,0.05,0.0,0.8981517809309859,0.0,0.25441973630911946,0.0,0.5921367120750399,0.7924275281796287,0.7159027255401637,0.0,0.35,0.0,0.4006874049551024,High,0.0,0.0,0.8904311754326265,0.0,0.3860244062842556,0.0,0.48679598661686685,0.8207908713004639,0.6931803193236398,0.0,0.0,0.0,0.6976790297165141
4606,s27,207,,0.05,0.0,0.7706134571286529,0.0,0.17962170509617292,0.0,0.8967956239793682,0.6079124157838234,0.7784273987173091,0.0,0.35,0.0,0.33881959577219456,Medium,0.0,0.0,0.7481473363318053,0.0,0.19901562503822795,0.0,0.9946864131178942,0.5132250437884608,0.797391401291073,0.0,0.0,0.0,0.5562636409754388
4607,s27,208,,0.05,0.0,0.8662540743189057,0.0,0.44170595513376076,0.0,0.6858876356072227,0.7545299598533399,0.5034812848482657,0.0,0.35,0.0,0.443282177616537,High,0.0,0.0,0.8548455724548696,0.0,0.8542742647178395,0.0,0.6430861677902902,0.7576199103335146,0.3391333960415969,0.0,0.0,0.0,0.7950407500329109
4608,s27,209,,0.05,0.0,0.8554698596289955,0.0,0.262766165355688,0.0,0.8378110946970476,0.8660554161143306,0.7578865655066984,0.0,0.35,0.0,0.3583753438073595,High,0.0,0.0,0.8428145262405095,0.0,0.40689200799039593,0.0,0.8963545522610954,0.9435202346927734,0.7631555973337198,0.0,0.0,0.0,0.6009635220127553
4609,s27,210,,0.05,0.0,0.7996082263715808,0.0,0.23228086261057937,0.0,0.8479135814981591,0.6120600887044801,0.36151844554217344,0.0,0.35,0.0,0.4084370850027962,High,0.0,0.0,0.7804943749217129,0.0,0.330673166132802,0.0,0.913196194273356,0.5201387455309742,0.10252118630893753,0.0,0.0,0.0,0.7153929916465953
4610,s27,211,,0.05,0.0,0.8441533809264156,0.0,0.45182472243406957,0.0,0.6692250900021492,0.8771776593844196,0.8940659044601751,0.0,0.6,0.0,0.3832321517145092,High,0.0,0.0,0.830189677591869,0.0,0.8795730367557775,0.0,0.6153083905342253,0.9620597565278016,0.9901283351798565,0.0,1.0,0.0,0.6577803900977321
4611,s27,212,,0.05,0.0,0.75262168578503,0.0,0.1747860886910481,0.0,0.4881799270563915,0.8794080085380525,0.46615347463539664,0.0,0.6,0.0,0.38301883431606376,High,0.0,0.0,0.7280754220814474,0.0,0.18692569812663343,0.0,0.3134918296802818,0.9657774963604409,0.27691841286628327,0.0,1.0,0.0,0.6572927962549113
4612,s27,213,,0.05,0.0,0.8567565025540028,0.0,0.15389590505415446,0.0,0.37233130635744416,0.5645499519483823,0.7036130316740867,0.0,0.6,0.0,0.4149017965445152,High,0.0,0.0,0.8442499261223967,0.0,0.1346964118928936,0.0,0.12036304507141041,0.4409447199746704,0.672696848883037,0.0,1.0,0.0,0.7301698151327529
4613,s27,214,,0.05,0.0,0.8050740679668195,0.0,0.21830195797772034,0.0,0.4711505554392471,0.8126100805260197,0.6708618557494996,0.0,0.6,0.0,0.3858643519312393,High,0.0,0.0,0.7865921571639575,0.0,0.29572334357526747,0.0,0.2851025245402699,0.8544329038316875,0.6181098305848826,0.0,1.0,0.0,0.6637969861564798
4614,s27,215,,0.05,0.0,0.8372209075115844,0.0,0.432305427736029,0.0,0.4479363273568323,0.6796860668493396,0.400233105715191,0.0,0.6,0.0,0.47427916313679774,High,0.0,0.0,0.8224556969143803,0.0,0.8307712240199524,0.0,0.2464025760372953,0.6328636039957661,0.1670476591335308,0.0,1.0,0.0,0.865892632700839
4615,s27,216,,0.05,0.0,0.7235987863132862,0.0,0.13867634388511127,0.0,0.5643476915878686,0.327689273455303,0.7932306975861826,0.0,0.55,0.0,0.3723469934483199,High,0.0,0.0,0.6956970009483844,0.0,0.09664472070306591,0.0,0.44046949848279454,0.04612475298190386,0.8220643458011847,0.0,0.8000000000000003,0.0,0.6328994559245118
4616,s27,217,,0.05,0.0,0.7744633023584295,0.0,0.12744953916826415,0.0,0.8141206206150191,0.38060025012617793,0.8168599150458034,0.0,0.55,0.0,0.3539464858611785,High,0.0,0.0,0.7524422866095396,0.0,0.0685756521281522,0.0,0.8568606641278921,0.13432136795259117,0.8614476195135361,0.0,0.8000000000000003,0.0,0.5908401852337437
4617,s27,218,,0.05,0.0,0.7960304406936414,0.0,0.23452897375246382,0.0,0.7082972349607644,0.3528054306825645,0.7169451967720328,0.0,0.55,0.0,0.40015233911736936,High,0.0,0.0,0.7765029387277879,0.0,0.3362938558479166,0.0,0.6804447367625368,0.08799054696062981,0.6949178262864546,0.0,0.8000000000000003,0.0,0.6964559939497005
4618,s27,219,,0.05,0.0,0.8521273937154098,0.0,0.14806643711022158,0.0,0.7732315189342357,0.8816029728465313,0.49392200692268506,0.0,0.55,0.0,0.3751538195049486,High,0.0,0.0,0.839085616622835,0.0,0.120121674057829,0.0,0.7886953077886084,0.9694362536575042,0.3232007626533381,0.0,0.8000000000000003,0.0,0.6393152059432855
4619,s27,220,,0.05,0.0,0.8259895603940259,0.0,0.3188196388183344,0.0,0.399806197341789,0.8839425685880766,0.4839749381540154,0.0,0.55,0.0,0.4296035227120949,High,0.0,0.0,0.8099258224537679,0.0,0.5470359608039786,0.0,0.1661658545572205,0.9733360951986586,0.30662179076730134,0.0,0.8000000000000003,0.0,0.7637745337838782
4620,s27,221,,0.5049498198771716,0.0,0.8341902253831215,0.0,0.1443430355114567,0.0,0.5461348646397455,0.3337335663022454,0.8679517497331879,0.0,0.5,0.0,0.37025225335834805,High,0.505499799863524,0.0,0.8190746183846022,0.0,0.11081248792307402,0.0,0.41010727999835234,0.05619990567295774,0.9466033684670512,0.0,0.6000000000000001,0.0,0.6281113684191162
4621,s27,222,,0.4569588292136658,0.0,0.6011223347948418,0.0,0.1340705713437935,0.0,0.7590701055704003,0.8817079026559571,0.7095709574412609,0.0,0.5,0.0,0.26516734304027656,Medium,0.4521764769040732,0.0,0.5590602693217522,0.0,0.08512944555904349,0.0,0.765087115176556,0.9696111597844207,0.6826270389812688,0.0,0.6000000000000001,0.0,0.3879117615522122
4622,s27,223,,0.500691308741937,0.0,0.7430440370747289,0.0,0.27026047847421486,0.0,0.7808722748234722,0.7215983256666925,0.83048014551597,0.0,0.5,0.0,0.31784432538265395,Medium,0.5007681208243745,0.0,0.717390440599546,0.0,0.42562916376635235,0.0,0.8014330502794409,0.7027266000326665,0.8841487210438148,0.0,0.6000000000000001,0.0,0.5083190627648769
4623,s27,224,,0.4646719061688944,0.0,0.83956454299962,0.0,0.25182274434409013,0.0,0.6574704948748297,0.47114298809236266,0.3385718618604582,0.0,0.5,0.0,0.4325668763536304,High,0.46074656240988277,0.0,0.8250702949798797,0.0,0.3795314505953123,0.0,0.5957125536842728,0.28524587362687626,0.06427567151587697,0.0,0.6000000000000001,0.0,0.770548069370957
4624,s27,225,,0.518557087757842,0.0,0.7606548203224148,0.0,0.3064342136499062,0.0,0.615971334233353,0.7053297946915937,0.4525912310157533,0.0,0.5,0.0,0.3883405283738734,High,0.5206189863976023,0.0,0.7370373183014729,0.0,0.5160701288375252,0.0,0.5265301809583668,0.6756087985323346,0.2543139591411967,0.0,0.6000000000000001,0.0,0.6694569482409839
4625,s27,226,,0.4849097674188782,0.0,0.7657035598152414,0.0,0.165004432874074,0.0,0.481789152869353,0.5011162609922046,0.4724401151474572,0.0,0.35,0.0,0.3958840733121371,High,0.4832330749098647,0.0,0.7426697746192511,0.0,0.1624697665568219,0.0,0.30283790523987003,0.3352079301922363,0.2873964781869286,0.0,0.0,0.0,0.6866997333665488
4626,s27,227,,0.4912687696943859,0.0,0.7697782957400054,0.0,0.24661507086667803,0.0,0.8495655048534752,0.8210431097624591,0.4187979327142039,0.0,0.35,0.0,0.35590554108435185,High,0.49029863299376214,0.0,0.7472156166329507,0.0,0.36651131284107763,0.0,0.9159500807499871,0.868489809967238,0.19799001532344726,0.0,0.0,0.0,0.5953181287654317
4627,s27,228,,0.5113792014346799,0.0,0.7077740266627687,0.0,0.2192928112467233,0.0,0.3785681668585459,0.6472146605062523,0.4260139070363993,0.0,0.35,0.0,0.3905837301546462,High,0.5126435571496444,0.0,0.6780426403703584,0.0,0.2982006582749332,0.0,0.13076038326228104,0.5787374414678604,0.2100170192781048,0.0,0.0,0.0,0.6745843845611355
4628,s27,229,,0.47068610219463736,0.0,0.7304765048452514,0.0,0.35127666813690916,0.0,0.739154574617604,0.4178967911149505,0.5310412571507821,0.0,0.35,0.0,0.3953221426437941,High,0.467429002438486,0.0,0.7033698961833849,0.0,0.6281844803211963,0.0,0.7318863548692832,0.19649048431169083,0.3850681348686291,0.0,0.0,0.0,0.6854152908598758
4629,s27,230,,0.49998826845646205,0.0,0.7153500825056217,0.0,0.310832290023751,0.0,0.427730824225657,0.43176425470386015,0.6602380638547022,0.0,0.35,0.0,0.3941368865384855,High,0.49998696495162454,0.0,0.6864946121261893,0.0,0.5270661255123322,0.0,0.21271840924626084,0.21960597799042184,0.6004029511771807,0.0,0.0,0.0,0.6827060717182313
4630,s27,231,,0.5015987184549858,0.0,0.7649070605829162,0.0,0.49585149303798326,0.0,0.5159473887369144,0.4056877476995623,0.4694836651024746,0.0,0.6,0.0,0.45350195385856845,High,0.5017763538388732,0.0,0.7417811870540599,0.0,0.9896480290961005,0.0,0.3597823775839005,0.17613938952911948,0.2824689057212972,0.0,1.0,0.0,0.8184007760173604
4631,s27,232,,0.47995022675023324,0.0,0.7884318517877323,0.0,0.296907869752982,0.0,0.4325867875565075,0.37438251148005997,0.3785998864546922,0.0,0.6,0.0,0.4495739107296358,High,0.47772247416692587,0.0,0.7680258287184287,0.0,0.4922525238417139,0.0,0.22081368297964005,0.12395710072745245,0.13099115422085345,0.0,1.0,0.0,0.8094221851571689
4632,s27,233,,0.49461565186855855,0.0,0.7389668764777287,0.0,0.4224351479428812,0.0,0.6089934040450329,0.6744292883815337,0.47221220983059764,0.0,0.6,0.0,0.403635609429869,High,0.49401739096506514,0.0,0.71284189358186,0.0,0.8060937162735402,0.0,0.5148974211704199,0.6241011487231065,0.28701662398779065,0.0,1.0,0.0,0.7044179378400373
4633,s27,234,,0.5051381748481516,0.0,0.6872659876050624,0.0,0.2480872825263815,0.0,0.8772158403664316,0.33063577624202445,0.5855267620385638,0.0,0.6,0.0,0.3553033254652115,High,0.5057090831646129,0.0,0.6551635367208352,0.0,0.3701921117037312,0.0,0.9620453700976428,0.0510362399387034,0.4758801795763345,0.0,1.0,0.0,0.5939416042527418
4634,s27,235,,0.487862752864037,0.0,0.6470138056541455,0.0,0.3662336423244774,0.0,0.899662975899117,0.6115097730239485,0.833457660072503,0.0,0.6,0.0,0.3087151618027823,Medium,0.4865141698489301,0.0,0.6102575444714963,0.0,0.6655796559506492,0.0,0.9994665148400034,0.5192214315208757,0.8891114021382199,0.0,1.0,0.0,0.4874519230749672
4635,s27,236,,0.5335418682007543,0.0,0.7032223682358659,0.0,0.18938845088926196,0.0,0.6115851504523444,0.36900010514182857,0.6584730457962046,0.0,0.55,0.0,0.359612675431176,High,0.5372687424452827,0.0,0.6729647358162806,0.0,0.22343427881676764,0.0,0.5192180667736095,0.1149852380007134,0.5974611614448782,0.0,0.8000000000000003,0.0,0.6037917736495042
4636,s27,237,,0.4781009397558288,0.0,0.7034054684493981,0.0,0.4358023205444048,0.0,0.48380574129881593,0.3018523434725853,0.899931656139759,0.0,0.55,0.0,0.38993781025739416,High,0.47566771083980985,0.0,0.6731690054079205,0.0,0.8395140966816752,0.0,0.30619971714655275,0.0030575123243580964,0.9999048969437199,0.0,0.8000000000000003,0.0,0.6731079622573257
4637,s27,238,,0.5039437717083637,0.0,0.7117904327356779,0.0,0.1635155884624353,0.0,0.6612770301330311,0.7378130208697997,0.40678095768114947,0.0,0.55,0.0,0.35267881936800527,High,0.5043819685648486,0.0,0.6825234086477201,0.0,0.15874738276716252,0.0,0.6020583480800272,0.7297546633888037,0.17796109063603305,0.0,0.8000000000000003,0.0,0.5879425951575196
4638,s27,239,,0.4933284392530713,0.0,0.7793702049659499,0.0,0.4892691182698008,0.0,0.826468026356918,0.45097547651349446,0.8475737542676962,0.0,0.55,0.0,0.3799740311887175,High,0.49258715472563486,0.0,0.7579165073792425,0.0,0.9731908862657243,0.0,0.877444763011576,0.2516289123543127,0.9126389693286551,0.0,0.8000000000000003,0.0,0.650333086131336
4639,s27,240,,0.5130781683017154,0.0,0.7608933737609312,0.0,0.47744752645103505,0.0,0.4631809987357629,0.8704073438681321,0.7376064991040743,0.0,0.55,0.0,0.380759279386983,High,0.5145312981130171,0.0,0.7373034524174852,0.0,0.9436347409693124,0.0,0.27181664516829934,0.9507744061451321,0.7293544184582841,0.0,0.8000000000000003,0.0,0.6521279804500867
4640,s27,241,,0.6479535725025856,0.0,0.591399953863796,0.0,0.4687391147748694,0.0,0.6092097109241346,0.5003128415379681,0.3661354961012394,0.0,0.5,0.0,0.3944310853322161,High,0.6643928583362062,0.0,0.5482138222082258,0.0,0.9218621163729243,0.0,0.5152580217922608,0.33386872081218594,0.11021651376623451,0.0,0.6000000000000001,0.0,0.6833785415750443
4641,s27,242,,0.670729504363115,0.0,0.5957507419249916,0.0,0.1915983677112433,0.0,0.6724954258666915,0.5390656724165397,0.6131660440280244,0.0,0.5,0.0,0.3114654277137454,Medium,0.6896994492923499,0.0,0.5530676324983811,0.0,0.2289594757348156,0.0,0.6207602982649454,0.39846530774124417,0.5219471053923901,0.0,0.6000000000000001,0.0,0.49373838978644125
4642,s27,243,,0.6769157625078297,0.0,0.5790900614440462,0.0,0.39749324758062876,0.0,0.5228258409915805,0.6990786076235223,0.6275201152914303,0.0,0.5,0.0,0.33730659375972755,Medium,0.6965730694531441,0.0,0.5344807049758347,0.0,0.7437343959402888,0.0,0.37124929981326366,0.6651887765701257,0.5458713135647238,0.0,0.6000000000000001,0.0,0.5528052710964201
4643,s27,244,,0.6934822178526062,0.0,0.6449043248792001,0.0,0.48742635426157266,0.0,0.44593959536666905,0.3834970488012616,0.7631486213825671,0.0,0.5,0.0,0.3853866460784194,High,0.7149802420584513,0.0,0.6079041732320107,0.0,0.9685836386455069,0.0,0.24307386638047512,0.1391500037758,0.7719259676264798,0.0,0.6000000000000001,0.0,0.6627050619430218
4644,s27,245,,0.6606905521574948,0.0,0.5914604777160144,0.0,0.15918827985517772,0.0,0.47366015642935655,0.32821887343590717,0.4822602510566357,0.0,0.5,0.0,0.35726507135795044,High,0.6785450579527721,0.0,0.548281343607238,0.0,0.14792831847368126,0.0,0.2892862272563564,0.04700753626274128,0.30376388862125947,0.0,0.6000000000000001,0.0,0.5984256980277891
4645,s27,246,,0.6948716840758223,0.0,0.6264562960540663,0.0,0.3210034028087638,0.0,0.8281849845132601,0.34105630986593777,0.5171843192601491,0.0,0.35,0.0,0.35386030268972996,High,0.7165240934175804,0.0,0.58732325067613,0.0,0.5524957708518731,0.0,0.880307067629085,0.06840609114243827,0.36197250850290463,0.0,0.0,0.0,0.5906431905954288
4646,s27,247,,0.6703575659333605,0.0,0.7165289542861842,0.0,0.4789088792521887,0.0,0.6183197249864709,0.653426600788779,0.7529078851649207,0.0,0.35,0.0,0.36561303123010336,High,0.6892861843704006,0.0,0.6878097807574317,0.0,0.9472883906962175,0.0,0.5304451334990187,0.5890920434765677,0.7548575345239122,0.0,0.0,0.0,0.6175071881614584
4647,s27,248,,0.6294166712169076,0.0,0.650499548314022,0.0,0.47124293755516644,0.0,0.810362007985852,0.5581059305801053,0.4481362563963256,0.0,0.35,0.0,0.37803562813440644,High,0.6437963013521195,0.0,0.6141462959697002,0.0,0.9281221320311752,0.0,0.8505947605331228,0.4302032650395991,0.24688876678692917,0.0,0.0,0.0,0.6459023486430913
4648,s27,249,,0.6573385878887982,0.0,0.6184976153112243,0.0,0.45237229528020306,0.0,0.3235719002721479,0.7587411065553149,0.5517805901342374,0.0,0.35,0.0,0.37822098276468724,High,0.6748206532097758,0.0,0.5784444163265082,0.0,0.8809420691880258,0.0,0.03907727076793405,0.7646394156919105,0.41963478223622797,0.0,0.0,0.0,0.6463260261167614
4649,s27,250,,0.7044846255110849,0.0,0.7795364234214155,0.0,0.3942175187552095,0.0,0.811301252127387,0.7202276405469514,0.6906809236387522,0.0,0.35,0.0,0.35084418863497824,Medium,0.727205139456761,0.0,0.7581019434055911,0.0,0.7355444737538327,0.0,0.8521605545703004,0.7004418229342617,0.6511426543226958,0.0,0.0,0.0,0.5837490570036097
4650,s27,251,,0.6635549128106819,0.0,0.6546233706472906,0.0,0.295213651131228,0.0,0.7701793178937946,0.5680996727252827,0.3224016065785918,0.0,0.6,0.0,0.36692467673368473,High,0.6817276809007576,0.0,0.6187468995832192,0.0,0.4880166669016224,0.0,0.7836070480081647,0.4468617031095908,0.0373243943162569,0.0,1.0,0.0,0.6205053040027851
4651,s27,252,,0.6674811379386533,0.0,0.6746075891280519,0.0,0.14331578124006553,0.0,0.5328782695748291,0.6791405237715513,0.6198011500111598,0.0,0.6,0.0,0.3227805829643433,Medium,0.6860901532651703,0.0,0.6410416204333945,0.0,0.10824416404866986,0.0,0.3880074908295847,0.6319542453747581,0.5330059648527522,0.0,1.0,0.0,0.5196021968221523
4652,s27,253,,0.6223294594571952,0.0,0.7330798780880096,0.0,0.2402586952975695,0.0,0.5899478692575397,0.43416414870235576,0.8810877685405418,0.0,0.6,0.0,0.3402545540003979,Medium,0.6359216216191058,0.0,0.706274261934389,0.0,0.35061920941208713,0.0,0.48314701306419755,0.2236063299074238,0.9684974250546078,0.0,1.0,0.0,0.559543620957737
4653,s27,254,,0.6818574273339654,0.0,0.6944388369246393,0.0,0.24783785698757904,0.0,0.6616164366945081,0.6890276315009589,0.36137274823566534,0.0,0.6,0.0,0.362624809227091,High,0.7020638081488504,0.0,0.6631656846874563,0.0,0.36956850216125164,0.0,0.6026241655779901,0.6484349359318134,0.10227834979049732,0.0,1.0,0.0,0.610676809297528
4654,s27,255,,0.6726615928652026,0.0,0.6132419304832738,0.0,0.2808868952982997,0.0,0.6288816798081158,0.31157135666500807,0.5329372079053476,0.0,0.6,0.0,0.36337720058524625,High,0.6918462142946695,0.0,0.5725810884096092,0.0,0.4521971526165779,0.0,0.5480527449275475,0.019258008296283335,0.38822815265761396,0.0,1.0,0.0,0.6123966005395999
4655,s27,256,,0.6737541483508652,0.0,0.6976213858073982,0.0,0.15511977701062596,0.0,0.44014936589594,0.4125952806519402,0.3485886560348259,0.0,0.55,0.0,0.39409100805888786,High,0.6930601648342947,0.0,0.6667161882511285,0.0,0.13775631600092195,0.0,0.2334210973311624,0.18765346586129114,0.08097085608403085,0.0,0.8000000000000003,0.0,0.6826012042093791
4656,s27,257,,0.6742355675994443,0.0,0.6602491125253204,0.0,0.4829472305191266,0.0,0.6508467300904153,0.5723123140518054,0.6761945943432446,0.0,0.55,0.0,0.36545228895078447,High,0.6935950751104937,0.0,0.6250230691950837,0.0,0.9573850087010867,0.0,0.5846702155482555,0.4538836998380965,0.6269980091304809,0.0,0.8000000000000003,0.0,0.6171397687842861
4657,s27,258,,0.6744536492963528,0.0,0.6312637677446193,0.0,0.2333631520490442,0.0,0.8944022601991652,0.7182802455719748,0.7097933536016353,0.0,0.55,0.0,0.2801464421120133,Medium,0.6938373881070586,0.0,0.5926865446893127,0.0,0.33337908800749066,0.0,0.9906964869952634,0.6971957357211634,0.6829977109627497,0.0,0.8000000000000003,0.0,0.4221504899991529
4658,s27,259,,0.6896776512194613,0.0,0.6596353952904686,0.0,0.4022408843311822,0.0,0.4815871255874891,0.7387550163845731,0.46175886469725497,0.0,0.55,0.0,0.3775925065684072,High,0.7107529457994015,0.0,0.6243383962144947,0.0,0.75560435759733,0.0,0.3025011098324772,0.7313248633916759,0.26959383149372557,0.0,0.8000000000000003,0.0,0.6448894760467775
4659,s27,260,,0.6515965414858065,0.0,0.7216027556205439,0.0,0.16177231445590376,0.0,0.5504528142111621,0.38412415226108315,0.8609143019128755,0.0,0.55,0.0,0.33361923134792376,Medium,0.6684406016508961,0.0,0.6934701964753491,0.0,0.15438887837804008,0.0,0.41730564237589995,0.14019531433086127,0.9348739180856588,0.0,0.8000000000000003,0.0,0.5443768202464339
4660,s27,261,,0.7702264738751513,0.0,0.6877019242291189,0.0,0.3390533014119359,0.0,0.7325624064420098,0.8466006251553204,0.7889979430607853,0.0,0.5,0.0,0.29980616715737135,Medium,0.800251637639057,0.0,0.6556498747455652,0.0,0.5976238241529516,0.0,0.7208966907713543,0.9110912980995177,0.8150095319752176,0.0,0.6000000000000001,0.0,0.4670880382419318
4661,s27,262,,0.7583267031828458,0.0,0.5627767171039009,0.0,0.20706235791772276,0.0,0.6282407129194423,0.694227535033202,0.4025053441367757,0.0,0.5,0.0,0.3168912083913991,Medium,0.7870296702031621,0.0,0.5162812713304078,0.0,0.26762228429833407,0.0,0.5469842025880945,0.6571025871182715,0.17083484285427464,0.0,0.6000000000000001,0.0,0.5061404595200854
4662,s27,263,,0.7938134063407647,0.0,0.5920537001178173,0.0,0.47942293990914575,0.0,0.3183534717520452,0.6963085132088795,0.7802717743467382,0.0,0.5,0.0,0.3476148884921899,Medium,0.8264593403786274,0.0,0.5489431522170167,0.0,0.9485736365159955,0.0,0.03037773898606917,0.6605713424214346,0.8004654578215664,0.0,0.6000000000000001,0.0,0.5763676297139524
4663,s27,264,,0.7336448391701872,0.0,0.6224453184606372,0.0,0.2627865161945684,0.0,0.8325866971356526,0.33479490204104717,0.5188658495120246,0.0,0.5,0.0,0.3415651383783767,Medium,0.7596053768557636,0.0,0.5828485384992242,0.0,0.406942888815929,0.0,0.8876450696167765,0.05796903233436858,0.3647751474933148,0.0,0.6000000000000001,0.0,0.562539311313313
4664,s27,265,,0.7524528731717085,0.0,0.5571904501948776,0.0,0.1532500573842438,0.0,0.4431781959466212,0.6406474203419295,0.4484565876538769,0.0,0.5,0.0,0.32254544612789954,Medium,0.7805031924130095,0.0,0.5100491406393255,0.0,0.13308167439697308,0.0,0.23847039582902707,0.567790594733284,0.24742266908887056,0.0,0.6000000000000001,0.0,0.5190647288307654
4665,s27,266,,0.7238540717848462,0.0,0.5387958690797365,0.0,0.275339961253931,0.0,0.8388927319197488,0.750383592054555,0.6448201380839296,0.0,0.35,0.0,0.27112056256349765,Medium,0.7487267464276068,0.0,0.4895278452225054,0.0,0.43832880129144386,0.0,0.8981577267913372,0.7507083840815792,0.5747055961232227,0.0,0.0,0.0,0.4015194335266362
4666,s27,267,,0.7436141899865908,0.0,0.6103167775382963,0.0,0.3518381214060162,0.0,0.5546679430979019,0.7799535411522998,0.7493704499141405,0.0,0.35,0.0,0.3099887504486176,Medium,0.7706824333184342,0.0,0.5693177399621768,0.0,0.6295882163538118,0.0,0.4243325945653549,0.7999981454764429,0.7489616227799338,0.0,0.0,0.0,0.49036304981156387
4667,s27,268,,0.7397382666281194,0.0,0.5307449343224973,0.0,0.1446324174739839,0.0,0.36567906698496455,0.7047634578478018,0.370345599713999,0.0,0.35,0.0,0.3257353141565088,Medium,0.7663758518090216,0.0,0.4805460907862025,0.0,0.11153599584499682,0.0,0.10927323755205388,0.6746647790547443,0.11723357487805568,0.0,0.0,0.0,0.5263560235000961
4668,s27,269,,0.7459444500258842,0.0,0.6612066039582247,0.0,0.1393074634442949,0.0,0.7419187999271555,0.31139967591544593,0.7392229913643551,0.0,0.35,0.0,0.3144214970393989,Medium,0.7732716111398713,0.0,0.6260912622912304,0.0,0.09822263522393679,0.0,0.7364945364013367,0.018971835900313445,0.7320486573703144,0.0,0.0,0.0,0.5004952751255838
4669,s27,270,,0.7672707805028492,0.0,0.5573570611684775,0.0,0.3066735036821592,0.0,0.7822421406610515,0.8874792341159203,0.8044532854120823,0.0,0.35,0.0,0.25240847231368746,Medium,0.7969675338920548,0.0,0.5102350145653217,0.0,0.5166683977567773,0.0,0.8037167246356199,0.9792313167096808,0.8407692499675457,0.0,0.0,0.0,0.35874795750731003
4670,s27,271,,0.7393534561510487,0.0,0.646974438691041,0.0,0.28598061689825516,0.0,0.5838396497154892,0.6412086539714174,0.701629510929227,0.0,0.6,0.0,0.3241455676848171,Medium,0.7659482846122764,0.0,0.6102136260438641,0.0,0.4649323898008604,0.0,0.47296412949456096,0.5687261077296977,0.6693908764976869,0.0,1.0,0.0,0.5227222336784881
4671,s27,272,,0.7684646706374901,0.0,0.483990018058683,0.0,0.11520134830975182,0.0,0.4305301161430265,0.8119578372717278,0.41711496782978874,0.0,0.6,0.0,0.2872349946489909,Medium,0.7982940784861001,0.0,0.42838554182710425,0.0,0.03795293107820736,0.0,0.21738504957831892,0.8533456880820361,0.19518498520323854,0.0,1.0,0.0,0.4383532685663494
4672,s27,273,,0.7451462092206237,0.0,0.5452110285935035,0.0,0.3538104056173178,0.0,0.7774757103102345,0.7392555476169405,0.8982263643309298,0.0,0.6,0.0,0.26015396279777614,Medium,0.7723846769118041,0.0,0.49668470205463366,0.0,0.634519288210185,0.0,0.7957707094390448,0.7321591923562782,0.9970626541068034,0.0,1.0,0.0,0.3764523430716902
4673,s27,274,,0.7724032700664719,0.0,0.5591385204762964,0.0,0.21461859629806695,0.0,0.4062335340018246,0.4287298998502096,0.5083455762914545,0.0,0.6,0.0,0.3464426724064137,Medium,0.8026703000738578,0.0,0.512222439693405,0.0,0.28651426457371915,0.0,0.1768807315228294,0.21454805157230739,0.3472408046619257,0.0,1.0,0.0,0.5736882170169795
4674,s27,275,,0.7571718989900985,0.0,0.45592268821070253,0.0,0.2897380957624603,0.0,0.33598048925072405,0.7136526264298169,0.7547388374399113,0.0,0.6,0.0,0.2850686143103277,Medium,0.7857465544334428,0.0,0.3970731697884913,0.0,0.4743267753422687,0.0,0.05976336693105587,0.6894820178994218,0.7579092180899648,0.0,1.0,0.0,0.433401428153715
4675,s27,276,,0.6972895217830144,0.0,0.5727296047005429,0.0,0.4220007403266305,0.0,0.5280983609175753,0.8409333773388217,0.48799550122638835,0.0,0.55,0.0,0.3424883062936445,Medium,0.7192105797589049,0.0,0.5273848754485236,0.0,0.8050076176481934,0.0,0.3800390062335033,0.9016446368382006,0.31332294099487973,0.0,0.8000000000000003,0.0,0.5646494579523337
4676,s27,277,,0.7352347186765547,0.0,0.5466003018481129,0.0,0.4107556772437059,0.0,0.5143327089524983,0.8841247693536256,0.7317787345908018,0.0,0.55,0.0,0.30043077038451144,Medium,0.7613719096406163,0.0,0.49823459801008224,0.0,0.776892899813101,0.0,0.3570905790763709,0.9736398032716819,0.7196411706391571,0.0,0.8000000000000003,0.0,0.46851573560735504
4677,s27,278,,0.7882226390038057,0.0,0.6171098768712285,0.0,0.2855451839677611,0.0,0.5100615306174702,0.30874757784755513,0.4477076505907159,0.0,0.55,0.0,0.38018285164088306,High,0.8202473766708953,0.0,0.5768962326353347,0.0,0.46384372770206456,0.0,0.3499701880374881,0.014551088318705808,0.24617440120178544,0.0,0.8000000000000003,0.0,0.6508104010033201
